"Step","CFR_150r_5e_BC_BFV - round_accuracy","CFR_150r_5e_BC_BFV - round_accuracy__MIN","CFR_150r_5e_BC_BFV - round_accuracy__MAX","CFR_150r_5e_BC_BFV - round_loss","CFR_150r_5e_BC_BFV - round_loss__MIN","CFR_150r_5e_BC_BFV - round_loss__MAX","CFR_150r_5e_BC_CKKS - round_accuracy","CFR_150r_5e_BC_CKKS - round_accuracy__MIN","CFR_150r_5e_BC_CKKS - round_accuracy__MAX","CFR_150r_5e_BC_CKKS - round_loss","CFR_150r_5e_BC_CKKS - round_loss__MIN","CFR_150r_5e_BC_CKKS - round_loss__MAX","CFR_150r_5e_FAWE - round_accuracy","CFR_150r_5e_FAWE - round_accuracy__MIN","CFR_150r_5e_FAWE - round_accuracy__MAX","CFR_150r_5e_FAWE - round_loss","CFR_150r_5e_FAWE - round_loss__MIN","CFR_150r_5e_FAWE - round_loss__MAX","CFR_150r_5e_FA_CKKS - round_accuracy","CFR_150r_5e_FA_CKKS - round_accuracy__MIN","CFR_150r_5e_FA_CKKS - round_accuracy__MAX","CFR_150r_5e_FA_CKKS - round_loss","CFR_150r_5e_FA_CKKS - round_loss__MIN","CFR_150r_5e_FA_CKKS - round_loss__MAX","CFR_150r_5e_GBFA_CKKS - round_accuracy","CFR_150r_5e_GBFA_CKKS - round_accuracy__MIN","CFR_150r_5e_GBFA_CKKS - round_accuracy__MAX","CFR_150r_5e_GBFA_CKKS - round_loss","CFR_150r_5e_GBFA_CKKS - round_loss__MIN","CFR_150r_5e_GBFA_CKKS - round_loss__MAX","CFR_40r_5e_BC_CKKS - round_accuracy","CFR_40r_5e_BC_CKKS - round_accuracy__MIN","CFR_40r_5e_BC_CKKS - round_accuracy__MAX","CFR_40r_5e_BC_CKKS - round_loss","CFR_40r_5e_BC_CKKS - round_loss__MIN","CFR_40r_5e_BC_CKKS - round_loss__MAX","CFR_40r_5e_BC_BFV - round_accuracy","CFR_40r_5e_BC_BFV - round_accuracy__MIN","CFR_40r_5e_BC_BFV - round_accuracy__MAX","CFR_40r_5e_BC_BFV - round_loss","CFR_40r_5e_BC_BFV - round_loss__MIN","CFR_40r_5e_BC_BFV - round_loss__MAX","CFR_40r_5e_FAWE - round_accuracy","CFR_40r_5e_FAWE - round_accuracy__MIN","CFR_40r_5e_FAWE - round_accuracy__MAX","CFR_40r_5e_FAWE - round_loss","CFR_40r_5e_FAWE - round_loss__MIN","CFR_40r_5e_FAWE - round_loss__MAX","CFR_40r_5e_FA_CKKS - round_accuracy","CFR_40r_5e_FA_CKKS - round_accuracy__MIN","CFR_40r_5e_FA_CKKS - round_accuracy__MAX","CFR_40r_5e_FA_CKKS - round_loss","CFR_40r_5e_FA_CKKS - round_loss__MIN","CFR_40r_5e_FA_CKKS - round_loss__MAX","CFR_40r_5e_GBFA_CKKS - round_accuracy","CFR_40r_5e_GBFA_CKKS - round_accuracy__MIN","CFR_40r_5e_GBFA_CKKS - round_accuracy__MAX","CFR_40r_5e_GBFA_CKKS - round_loss","CFR_40r_5e_GBFA_CKKS - round_loss__MIN","CFR_40r_5e_GBFA_CKKS - round_loss__MAX","CFR_200r_1e_BC_BFV - round_accuracy","CFR_200r_1e_BC_BFV - round_accuracy__MIN","CFR_200r_1e_BC_BFV - round_accuracy__MAX","CFR_200r_1e_BC_BFV - round_loss","CFR_200r_1e_BC_BFV - round_loss__MIN","CFR_200r_1e_BC_BFV - round_loss__MAX","CFR_200r_1e_BC_CKKS - round_accuracy","CFR_200r_1e_BC_CKKS - round_accuracy__MIN","CFR_200r_1e_BC_CKKS - round_accuracy__MAX","CFR_200r_1e_BC_CKKS - round_loss","CFR_200r_1e_BC_CKKS - round_loss__MIN","CFR_200r_1e_BC_CKKS - round_loss__MAX","CFR_200r_1e_GBFA_CKKS - round_accuracy","CFR_200r_1e_GBFA_CKKS - round_accuracy__MIN","CFR_200r_1e_GBFA_CKKS - round_accuracy__MAX","CFR_200r_1e_GBFA_CKKS - round_loss","CFR_200r_1e_GBFA_CKKS - round_loss__MIN","CFR_200r_1e_GBFA_CKKS - round_loss__MAX","CFR_200r_1e_FA_CKKS - round_accuracy","CFR_200r_1e_FA_CKKS - round_accuracy__MIN","CFR_200r_1e_FA_CKKS - round_accuracy__MAX","CFR_200r_1e_FA_CKKS - round_loss","CFR_200r_1e_FA_CKKS - round_loss__MIN","CFR_200r_1e_FA_CKKS - round_loss__MAX","CFR_200r_1e_FAWE - round_accuracy","CFR_200r_1e_FAWE - round_accuracy__MIN","CFR_200r_1e_FAWE - round_accuracy__MAX","CFR_200r_1e_FAWE - round_loss","CFR_200r_1e_FAWE - round_loss__MIN","CFR_200r_1e_FAWE - round_loss__MAX"
"689","0.8775999999999999","0.8775999999999999","0.8775999999999999","0.26029222804883667","0.26029222804883667","0.26029222804883667","0.8815999999999999","0.8815999999999999","0.8815999999999999","0.27644219235940415","0.27644219235940415","0.27644219235940415","0.8774","0.8774","0.8774","0.24861856353977185","0.24861856353977185","0.24861856353977185","0.8766","0.8766","0.8766","0.2720564501148395","0.2720564501148395","0.2720564501148395","0.8822","0.8822","0.8822","0.2478836942210116","0.2478836942210116","0.2478836942210116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8812","0.8812","0.8812","0.2919419700152833","0.2919419700152833","0.2919419700152833","0.87","0.87","0.87","0.31501745127818803","0.31501745127818803","0.31501745127818803","0.8784000000000001","0.8784000000000001","0.8784000000000001","0.29859558230435307","0.29859558230435307","0.29859558230435307","0.885","0.885","0.885","0.27165627223439515","0.27165627223439515","0.27165627223439515","0.8822000000000001","0.8822000000000001","0.8822000000000001","0.2905567896721716","0.2905567896721716","0.2905567896721716"
"694","0.8788","0.8788","0.8788","0.26060348187827254","0.26060348187827254","0.26060348187827254","0.8762","0.8762","0.8762","0.27808996608734804","0.27808996608734804","0.27808996608734804","0.8764000000000001","0.8764000000000001","0.8764000000000001","0.26928910671055994","0.26928910671055994","0.26928910671055994","0.8802","0.8802","0.8802","0.2599305287723176","0.2599305287723176","0.2599305287723176","0.878","0.878","0.878","0.24889923084357923","0.24889923084357923","0.24889923084357923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8822","0.8822","0.8822","0.29860395548695867","0.29860395548695867","0.29860395548695867","0.8698","0.8698","0.8698","0.32152586620809004","0.32152586620809004","0.32152586620809004","0.8788","0.8788","0.8788","0.3069743545810607","0.3069743545810607","0.3069743545810607","0.8754","0.8754","0.8754","0.29310363560745667","0.29310363560745667","0.29310363560745667","0.8706","0.8706","0.8706","0.30354283487593586","0.30354283487593586","0.30354283487593586"
"699","0.872","0.872","0.872","0.27146294239315805","0.27146294239315805","0.27146294239315805","0.8672","0.8672","0.8672","0.2777049544690685","0.2777049544690685","0.2777049544690685","0.8782","0.8782","0.8782","0.2491103863893923","0.2491103863893923","0.2491103863893923","0.8768","0.8768","0.8768","0.25967474831691517","0.25967474831691517","0.25967474831691517","0.8812","0.8812","0.8812","0.24795494672672996","0.24795494672672996","0.24795494672672996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8815999999999999","0.8815999999999999","0.8815999999999999","0.30422845114530483","0.30422845114530483","0.30422845114530483","0.8764","0.8764","0.8764","0.302399196323346","0.302399196323346","0.302399196323346","0.8814","0.8814","0.8814","0.293711655349894","0.293711655349894","0.293711655349894","0.8772","0.8772","0.8772","0.29182815953919833","0.29182815953919833","0.29182815953919833","0.8726","0.8726","0.8726","0.30085890769789164","0.30085890769789164","0.30085890769789164"
"704","0.879","0.879","0.879","0.2643398611679334","0.2643398611679334","0.2643398611679334","0.8795999999999999","0.8795999999999999","0.8795999999999999","0.27476054985838183","0.27476054985838183","0.27476054985838183","0.8844000000000001","0.8844000000000001","0.8844000000000001","0.25316907650452447","0.25316907650452447","0.25316907650452447","0.8802","0.8802","0.8802","0.25846990890038957","0.25846990890038957","0.25846990890038957","0.8817999999999999","0.8817999999999999","0.8817999999999999","0.2560241314243864","0.2560241314243864","0.2560241314243864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8834","0.8834","0.8834","0.30029908245937387","0.30029908245937387","0.30029908245937387","0.8702","0.8702","0.8702","0.332161295608702","0.332161295608702","0.332161295608702","0.8712","0.8712","0.8712","0.3060535436326807","0.3060535436326807","0.3060535436326807","0.8846","0.8846","0.8846","0.2794356089170006","0.2794356089170006","0.2794356089170006","0.8768","0.8768","0.8768","0.30602672052654356","0.30602672052654356","0.30602672052654356"
"709","0.8654","0.8654","0.8654","0.301587289986624","0.301587289986624","0.301587289986624","0.8762","0.8762","0.8762","0.2793827326798981","0.2793827326798981","0.2793827326798981","0.8926000000000001","0.8926000000000001","0.8926000000000001","0.2429111093875359","0.2429111093875359","0.2429111093875359","0.8842000000000001","0.8842000000000001","0.8842000000000001","0.25073270921764723","0.25073270921764723","0.25073270921764723","0.883","0.883","0.883","0.2572211701719259","0.2572211701719259","0.2572211701719259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8822000000000001","0.8822000000000001","0.8822000000000001","0.3046713611111045","0.3046713611111045","0.3046713611111045","0.878","0.878","0.878","0.3243891849521209","0.3243891849521209","0.3243891849521209","0.8784000000000001","0.8784000000000001","0.8784000000000001","0.30296989515508443","0.30296989515508443","0.30296989515508443","0.8835999999999999","0.8835999999999999","0.8835999999999999","0.2945272915742614","0.2945272915742614","0.2945272915742614","0.876","0.876","0.876","0.3057739732321352","0.3057739732321352","0.3057739732321352"
"714","0.8792","0.8792","0.8792","0.2738234565677968","0.2738234565677968","0.2738234565677968","0.8768","0.8768","0.8768","0.2757887037386271","0.2757887037386271","0.2757887037386271","0.881","0.881","0.881","0.2525072554380379","0.2525072554380379","0.2525072554380379","0.8854","0.8854","0.8854","0.259492253406312","0.259492253406312","0.259492253406312","0.8857999999999999","0.8857999999999999","0.8857999999999999","0.24096554449166765","0.24096554449166765","0.24096554449166765","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8808","0.8808","0.8808","0.30799728054129943","0.30799728054129943","0.30799728054129943","0.8742","0.8742","0.8742","0.2987574615769766","0.2987574615769766","0.2987574615769766","0.877","0.877","0.877","0.2920146647163413","0.2920146647163413","0.2920146647163413","0.887","0.887","0.887","0.2738981624133885","0.2738981624133885","0.2738981624133885","0.878","0.878","0.878","0.29080274620686064","0.29080274620686064","0.29080274620686064"
"719","0.8824000000000001","0.8824000000000001","0.8824000000000001","0.2583807063839314","0.2583807063839314","0.2583807063839314","0.8724","0.8724","0.8724","0.2771887776653536","0.2771887776653536","0.2771887776653536","0.8826","0.8826","0.8826","0.25222071175548166","0.25222071175548166","0.25222071175548166","0.8788","0.8788","0.8788","0.25499950555915185","0.25499950555915185","0.25499950555915185","0.8788","0.8788","0.8788","0.2499200462702323","0.2499200462702323","0.2499200462702323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8757999999999999","0.8757999999999999","0.8757999999999999","0.3112882235807113","0.3112882235807113","0.3112882235807113","0.8708","0.8708","0.8708","0.32390839174728503","0.32390839174728503","0.32390839174728503","0.875","0.875","0.875","0.29771691567095165","0.29771691567095165","0.29771691567095165","0.8798","0.8798","0.8798","0.2946526496882804","0.2946526496882804","0.2946526496882804","0.8718","0.8718","0.8718","0.3136032319797034","0.3136032319797034","0.3136032319797034"
"724","0.884","0.884","0.884","0.2660166932439262","0.2660166932439262","0.2660166932439262","0.8818","0.8818","0.8818","0.26703064210120253","0.26703064210120253","0.26703064210120253","0.8854","0.8854","0.8854","0.2578538056082007","0.2578538056082007","0.2578538056082007","0.8857999999999999","0.8857999999999999","0.8857999999999999","0.25566628580828277","0.25566628580828277","0.25566628580828277","0.8888","0.8888","0.8888","0.23780735233290629","0.23780735233290629","0.23780735233290629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8828","0.8828","0.8828","0.3095272947526113","0.3095272947526113","0.3095272947526113","0.8748","0.8748","0.8748","0.33682012697681785","0.33682012697681785","0.33682012697681785","0.8766","0.8766","0.8766","0.2994853921488605","0.2994853921488605","0.2994853921488605","0.8778","0.8778","0.8778","0.2872009491124614","0.2872009491124614","0.2872009491124614","0.8757999999999999","0.8757999999999999","0.8757999999999999","0.28330558030442754","0.28330558030442754","0.28330558030442754"
"729","0.8752","0.8752","0.8752","0.2776200089222667","0.2776200089222667","0.2776200089222667","0.8784000000000001","0.8784000000000001","0.8784000000000001","0.28129437080245806","0.28129437080245806","0.28129437080245806","0.8802000000000001","0.8802000000000001","0.8802000000000001","0.2571792153641581","0.2571792153641581","0.2571792153641581","0.8835999999999999","0.8835999999999999","0.8835999999999999","0.25469528581015766","0.25469528581015766","0.25469528581015766","0.8872","0.8872","0.8872","0.24744381344961852","0.24744381344961852","0.24744381344961852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8857999999999999","0.8857999999999999","0.8857999999999999","0.2935769756917249","0.2935769756917249","0.2935769756917249","0.8768","0.8768","0.8768","0.3132114246148955","0.3132114246148955","0.3132114246148955","0.8732","0.8732","0.8732","0.29553755618293176","0.29553755618293176","0.29553755618293176","0.8808","0.8808","0.8808","0.2838404394516891","0.2838404394516891","0.2838404394516891","0.8815999999999999","0.8815999999999999","0.8815999999999999","0.2914953380399807","0.2914953380399807","0.2914953380399807"
"734","0.8762","0.8762","0.8762","0.2719841213558208","0.2719841213558208","0.2719841213558208","0.877","0.877","0.877","0.2733484885232015","0.2733484885232015","0.2733484885232015","0.8778","0.8778","0.8778","0.2571670975705439","0.2571670975705439","0.2571670975705439","0.8808","0.8808","0.8808","0.2611294500826096","0.2611294500826096","0.2611294500826096","0.8892","0.8892","0.8892","0.24315764053978703","0.24315764053978703","0.24315764053978703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8832","0.8832","0.8832","0.3020638817582618","0.3020638817582618","0.3020638817582618","0.8748","0.8748","0.8748","0.31921131726862356","0.31921131726862356","0.31921131726862356","0.8826","0.8826","0.8826","0.3070078107359057","0.3070078107359057","0.3070078107359057","0.883","0.883","0.883","0.28767334460280836","0.28767334460280836","0.28767334460280836","0.8782","0.8782","0.8782","0.30036142570051283","0.30036142570051283","0.30036142570051283"
"739","0.8778","0.8778","0.8778","0.26642814356495037","0.26642814356495037","0.26642814356495037","0.8846","0.8846","0.8846","0.26661093182099815","0.26661093182099815","0.26661093182099815","0.8804000000000001","0.8804000000000001","0.8804000000000001","0.2530718580650335","0.2530718580650335","0.2530718580650335","0.8844","0.8844","0.8844","0.2626868509772149","0.2626868509772149","0.2626868509772149","0.8852","0.8852","0.8852","0.24826005682433872","0.24826005682433872","0.24826005682433872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8806","0.8806","0.8806","0.300219795962965","0.300219795962965","0.300219795962965","0.8738","0.8738","0.8738","0.31253417932682415","0.31253417932682415","0.31253417932682415","0.8744000000000001","0.8744000000000001","0.8744000000000001","0.3087778332727877","0.3087778332727877","0.3087778332727877","0.8866","0.8866","0.8866","0.28780491345308046","0.28780491345308046","0.28780491345308046","0.885","0.885","0.885","0.29051399044692516","0.29051399044692516","0.29051399044692516"
"744","0.8806","0.8806","0.8806","0.25697834883308546","0.25697834883308546","0.25697834883308546","0.8777999999999999","0.8777999999999999","0.8777999999999999","0.26387190433981067","0.26387190433981067","0.26387190433981067","0.8802000000000001","0.8802000000000001","0.8802000000000001","0.2523508308455348","0.2523508308455348","0.2523508308455348","0.8797999999999999","0.8797999999999999","0.8797999999999999","0.25417410876940594","0.25417410876940594","0.25417410876940594","0.888","0.888","0.888","0.23808450502004813","0.23808450502004813","0.23808450502004813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8854","0.8854","0.8854","0.3073859707113694","0.3073859707113694","0.3073859707113694","0.8774","0.8774","0.8774","0.30639806275509973","0.30639806275509973","0.30639806275509973","0.8774","0.8774","0.8774","0.2920022348195992","0.2920022348195992","0.2920022348195992","0.876","0.876","0.876","0.2814790878275579","0.2814790878275579","0.2814790878275579","0.8768","0.8768","0.8768","0.2927562447942116","0.2927562447942116","0.2927562447942116"
"749","0.8774","0.8774","0.8774","0.25674403493546627","0.25674403493546627","0.25674403493546627","0.8758","0.8758","0.8758","0.26480395287190645","0.26480395287190645","0.26480395287190645","0.8859999999999999","0.8859999999999999","0.8859999999999999","0.24458103536797515","0.24458103536797515","0.24458103536797515","0.8804000000000001","0.8804000000000001","0.8804000000000001","0.24638815604319625","0.24638815604319625","0.24638815604319625","0.8884000000000001","0.8884000000000001","0.8884000000000001","0.23580059260129926","0.23580059260129926","0.23580059260129926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8844000000000001","0.8844000000000001","0.8844000000000001","0.2906774569895457","0.2906774569895457","0.2906774569895457","0.8837999999999999","0.8837999999999999","0.8837999999999999","0.3011669753627344","0.3011669753627344","0.3011669753627344","0.881","0.881","0.881","0.2856683817438104","0.2856683817438104","0.2856683817438104","0.8862000000000001","0.8862000000000001","0.8862000000000001","0.27699983718974347","0.27699983718974347","0.27699983718974347","0.8872","0.8872","0.8872","0.2815793806009672","0.2815793806009672","0.2815793806009672"
"754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8814","0.8814","0.8814","0.2893925709014928","0.2893925709014928","0.2893925709014928","0.878","0.878","0.878","0.3131087767383592","0.3131087767383592","0.3131087767383592","0.8797999999999999","0.8797999999999999","0.8797999999999999","0.2970319245941937","0.2970319245941937","0.2970319245941937","0.8852","0.8852","0.8852","0.28105569925074547","0.28105569925074547","0.28105569925074547","0.8757999999999999","0.8757999999999999","0.8757999999999999","0.28940463504246017","0.28940463504246017","0.28940463504246017"
"759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.882","0.882","0.882","0.30412120664153586","0.30412120664153586","0.30412120664153586","0.881","0.881","0.881","0.31205299860713154","0.31205299860713154","0.31205299860713154","0.8766","0.8766","0.8766","0.29049820376729424","0.29049820376729424","0.29049820376729424","0.8866","0.8866","0.8866","0.28277300801974803","0.28277300801974803","0.28277300801974803","0.8802000000000001","0.8802000000000001","0.8802000000000001","0.28694205688820645","0.28694205688820645","0.28694205688820645"
"764","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.888","0.888","0.888","0.29517457670193503","0.29517457670193503","0.29517457670193503","0.8762000000000001","0.8762000000000001","0.8762000000000001","0.3049709784417328","0.3049709784417328","0.3049709784417328","0.8774","0.8774","0.8774","0.28662705315615644","0.28662705315615644","0.28662705315615644","0.8818","0.8818","0.8818","0.2894138551147824","0.2894138551147824","0.2894138551147824","0.879","0.879","0.879","0.28086683384820144","0.28086683384820144","0.28086683384820144"
"769","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8832","0.8832","0.8832","0.3102550000502643","0.3102550000502643","0.3102550000502643","0.8786","0.8786","0.8786","0.28791540497067303","0.28791540497067303","0.28791540497067303","0.8888","0.8888","0.8888","0.2785889223133298","0.2785889223133298","0.2785889223133298","0.8754","0.8754","0.8754","0.28065574215725064","0.28065574215725064","0.28065574215725064","0.8842000000000001","0.8842000000000001","0.8842000000000001","0.2837349162648686","0.2837349162648686","0.2837349162648686"
"774","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8852","0.8852","0.8852","0.29878302672031254","0.29878302672031254","0.29878302672031254","0.8744000000000001","0.8744000000000001","0.8744000000000001","0.3153998092748225","0.3153998092748225","0.3153998092748225","0.884","0.884","0.884","0.28475324068726465","0.28475324068726465","0.28475324068726465","0.8797999999999999","0.8797999999999999","0.8797999999999999","0.27804853580892086","0.27804853580892086","0.27804853580892086","0.8794","0.8794","0.8794","0.27604272644120187","0.27604272644120187","0.27604272644120187"
"779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8818","0.8818","0.8818","0.30110411350191996","0.30110411350191996","0.30110411350191996","0.8757999999999999","0.8757999999999999","0.8757999999999999","0.29789881683378056","0.29789881683378056","0.29789881683378056","0.8752","0.8752","0.8752","0.29117319313809276","0.29117319313809276","0.29117319313809276","0.8854","0.8854","0.8854","0.28460200668566604","0.28460200668566604","0.28460200668566604","0.8872","0.8872","0.8872","0.2921780200929127","0.2921780200929127","0.2921780200929127"
"784","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8815999999999999","0.8815999999999999","0.8815999999999999","0.2942892929369753","0.2942892929369753","0.2942892929369753","0.8834","0.8834","0.8834","0.28797530001876026","0.28797530001876026","0.28797530001876026","0.8795999999999999","0.8795999999999999","0.8795999999999999","0.277891918212514","0.277891918212514","0.277891918212514","0.8855999999999999","0.8855999999999999","0.8855999999999999","0.26307532426223834","0.26307532426223834","0.26307532426223834","0.8806","0.8806","0.8806","0.281791963593357","0.281791963593357","0.281791963593357"
"789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.885","0.885","0.885","0.29446194919926877","0.29446194919926877","0.29446194919926877","0.8786","0.8786","0.8786","0.3076475301376459","0.3076475301376459","0.3076475301376459","0.8742","0.8742","0.8742","0.293171079067344","0.293171079067344","0.293171079067344","0.8814","0.8814","0.8814","0.2786136786453426","0.2786136786453426","0.2786136786453426","0.8794","0.8794","0.8794","0.28517882191491395","0.28517882191491395","0.28517882191491395"
"794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8842","0.8842","0.8842","0.29371648700907826","0.29371648700907826","0.29371648700907826","0.8764000000000001","0.8764000000000001","0.8764000000000001","0.3140350057828155","0.3140350057828155","0.3140350057828155","0.8794","0.8794","0.8794","0.2828381359788843","0.2828381359788843","0.2828381359788843","0.8812","0.8812","0.8812","0.2684248270128261","0.2684248270128261","0.2684248270128261","0.8788","0.8788","0.8788","0.27806477009488095","0.27806477009488095","0.27806477009488095"
"799","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8812","0.8812","0.8812","0.3153941846791316","0.3153941846791316","0.3153941846791316","0.8775999999999999","0.8775999999999999","0.8775999999999999","0.3229727140966464","0.3229727140966464","0.3229727140966464","0.8897999999999999","0.8897999999999999","0.8897999999999999","0.27677762999453326","0.27677762999453326","0.27677762999453326","0.8835999999999999","0.8835999999999999","0.8835999999999999","0.2716538157229397","0.2716538157229397","0.2716538157229397","0.8826","0.8826","0.8826","0.2833787448788908","0.2833787448788908","0.2833787448788908"
"804","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8838","0.8838","0.8838","0.29459681298414414","0.29459681298414414","0.29459681298414414","0.8806","0.8806","0.8806","0.296298645098101","0.296298645098101","0.296298645098101","0.8846","0.8846","0.8846","0.2776488879145208","0.2776488879145208","0.2776488879145208","0.8906000000000001","0.8906000000000001","0.8906000000000001","0.2653472970070487","0.2653472970070487","0.2653472970070487","0.8836","0.8836","0.8836","0.27390459196811373","0.27390459196811373","0.27390459196811373"
"809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8776","0.8776","0.8776","0.3002352212471041","0.3002352212471041","0.3002352212471041","0.8774","0.8774","0.8774","0.2953791609033942","0.2953791609033942","0.2953791609033942","0.884","0.884","0.884","0.28718536738729616","0.28718536738729616","0.28718536738729616","0.8914","0.8914","0.8914","0.25885743309151044","0.25885743309151044","0.25885743309151044","0.884","0.884","0.884","0.27792665269225836","0.27792665269225836","0.27792665269225836"
"814","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8848","0.8848","0.8848","0.2806967463640665","0.2806967463640665","0.2806967463640665","0.8778","0.8778","0.8778","0.2865946522109549","0.2865946522109549","0.2865946522109549","0.8872","0.8872","0.8872","0.27628380815837195","0.27628380815837195","0.27628380815837195","0.8884","0.8884","0.8884","0.27614631912332366","0.27614631912332366","0.27614631912332366","0.8788","0.8788","0.8788","0.2690239956348457","0.2690239956348457","0.2690239956348457"
"819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8832","0.8832","0.8832","0.27349327119405975","0.27349327119405975","0.27349327119405975","0.8826","0.8826","0.8826","0.2867145341270688","0.2867145341270688","0.2867145341270688","0.8884","0.8884","0.8884","0.2593624775763601","0.2593624775763601","0.2593624775763601","0.8912","0.8912","0.8912","0.2674986441323364","0.2674986441323364","0.2674986441323364","0.8848","0.8848","0.8848","0.27502830400639633","0.27502830400639633","0.27502830400639633"
"824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8846","0.8846","0.8846","0.29109123067676346","0.29109123067676346","0.29109123067676346","0.8808","0.8808","0.8808","0.28290809121575544","0.28290809121575544","0.28290809121575544","0.8868","0.8868","0.8868","0.2704087895002555","0.2704087895002555","0.2704087895002555","0.8928","0.8928","0.8928","0.255115906834941","0.255115906834941","0.255115906834941","0.8824000000000001","0.8824000000000001","0.8824000000000001","0.2793436806691303","0.2793436806691303","0.2793436806691303"
"829","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.88","0.88","0.88","0.2886361788577315","0.2886361788577315","0.2886361788577315","0.878","0.878","0.878","0.2940800388089635","0.2940800388089635","0.2940800388089635","0.8774","0.8774","0.8774","0.27795767422172835","0.27795767422172835","0.27795767422172835","0.8806","0.8806","0.8806","0.2938626285388388","0.2938626285388388","0.2938626285388388","0.8792","0.8792","0.8792","0.28350839376534254","0.28350839376534254","0.28350839376534254"
"834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8874","0.8874","0.8874","0.28382088933986693","0.28382088933986693","0.28382088933986693","0.875","0.875","0.875","0.28399904470213433","0.28399904470213433","0.28399904470213433","0.885","0.885","0.885","0.25750776805745607","0.25750776805745607","0.25750776805745607","0.8852","0.8852","0.8852","0.25428469644182106","0.25428469644182106","0.25428469644182106","0.8842000000000001","0.8842000000000001","0.8842000000000001","0.2671358606947417","0.2671358606947417","0.2671358606947417"
"839","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8854","0.8854","0.8854","0.28123541235585103","0.28123541235585103","0.28123541235585103","0.886","0.886","0.886","0.279040248175575","0.279040248175575","0.279040248175575","0.878","0.878","0.878","0.2706083353100852","0.2706083353100852","0.2706083353100852","0.89","0.89","0.89","0.26272620916874573","0.26272620916874573","0.26272620916874573","0.8834","0.8834","0.8834","0.27125467300753703","0.27125467300753703","0.27125467300753703"
"844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8834","0.8834","0.8834","0.29555678534829477","0.29555678534829477","0.29555678534829477","0.8784000000000001","0.8784000000000001","0.8784000000000001","0.3041097073053772","0.3041097073053772","0.3041097073053772","0.8832","0.8832","0.8832","0.2792315715288913","0.2792315715288913","0.2792315715288913","0.8922","0.8922","0.8922","0.25989937532523816","0.25989937532523816","0.25989937532523816","0.8826","0.8826","0.8826","0.27317117313346406","0.27317117313346406","0.27317117313346406"
